fullId,source,id,category,datasets,wnsynset,wnsynsetkey,otf,up,front,nfaces,nvertices,nmeshes,nmaterials,minPoint,maxPoint,aligned.minPoint,aligned.maxPoint,aligned.dims,index,variantIds,baseVariantId,isCornerPiece,setIds,componentIds
p5d.s__2429,p5d,s__2429,"chair,armchair",SUNCG,n02738535,armchair.n.01,0,,,2944,1807,2,2,"-0.51005995, 0.0, -0.44331098","0.50994, 1.19768, 0.446689","-50.994003, 0.0, -44.6689","51.005997, 119.768, 44.3311","102.0, 119.768, 89.0",1887,,,,,
p5d.s__2430,p5d,s__2430,"chair,lounge_chair",SUNCG,n04062428,recliner.n.01,0,,,5718,3642,2,2,"-0.30505, -5.9604645E-8, -0.75","0.30505, 0.737982, 0.750347","-30.505, 0.0, -75.0347","30.505, 73.798195, 75.0","61.01, 73.798195, 150.0347",1888,,,,,
p5d.s__2431,p5d,s__2431,"chair,lounge_chair",SUNCG,n04062428,recliner.n.01,0,,,7730,4988,4,4,"-0.355001, 5.4067373E-4, -0.725","0.355001, 0.822098, 0.725","-35.5001, 0.05406952, -72.5","35.5001, 82.2098, 72.5","71.0002, 82.15573, 145.0",1889,,,,,
p5d.s__2432,p5d,s__2432,"chair,lounge_chair",SUNCG,n04062428,recliner.n.01,0,,,6220,4402,5,5,"-0.29, -1.950264E-4, -0.784575","0.29, 0.734286, 0.7850001","-29.0, -0.019500732, -78.5","29.0, 73.428604, 78.45749","58.0, 73.448105, 156.95749",1890,,,,,
p5d.s__2433,p5d,s__2433,"chair,lounge_chair",SUNCG,n04062428,recliner.n.01,0,,,4150,3362,4,4,"-0.33, -1.5258789E-5, -0.815","0.33, 0.862383, 0.815","-33.0, -0.0015258789, -81.5","33.0, 86.238304, 81.5","66.0, 86.23983, 163.0",1891,,,,,
p5d.s__2434,p5d,s__2434,"chair,armchair",SUNCG,n02738535,armchair.n.01,0,,,2048,1355,3,3,"-0.38, 0.0, -0.35996902","0.38, 0.718576, 0.36","-38.0, 0.0, -36.0","38.0, 71.857605, 35.996902","76.0, 71.857605, 71.9969",1892,,,,,
p5d.s__2435,p5d,s__2435,chair,SUNCG,n03001627,chair.n.01,0,,,5736,4131,2,2,"-0.535001, 0.0, -0.535","0.535001, 0.778006, 0.535","-53.5001, 0.0, -53.500004","53.5001, 77.8006, 53.500004","107.0002, 77.8006, 107.00001",1893,,,,116,
p5d.s__2436,p5d,s__2436,"chair,armchair,sofa_chair",SUNCG,n03262932,easy_chair.n.01,0,,,4674,4276,2,2,"-0.56, 0.0, -0.455","0.56, 0.76, 0.455","-56.0, 0.0, -45.5","56.0, 76.0, 45.5","112.0, 76.0, 91.0",1894,,,,114,
p5d.s__2437,p5d,s__2437,"chair,armchair",SUNCG,n02738535,armchair.n.01,0,,,2488,2180,2,2,"-0.405, 0.0, -0.635","0.405, 0.798186, 0.635","-40.5, 0.0, -63.5","40.5, 79.8186, 63.5","81.0, 79.8186, 127.0",1895,,,,115,
p5d.s__2438,p5d,s__2438,ottoman,SUNCG,n03380724,footstool.n.01,0,,,2084,1930,2,2,"-0.405, 0.0, -0.335","0.405, 0.33, 0.335","-40.5, 0.0, -33.5","40.5, 33.0, 33.5","81.0, 33.0, 67.0",1896,,,,115,
p5d.s__2439,p5d,s__2439,sofa,SUNCG,n04256520,sofa.n.01,0,,,3432,2780,2,2,"-1.025, 0.0, -0.635","1.025, 0.798186, 0.635","-102.5, 0.0, -63.5","102.5, 79.8186, 63.5","205.0, 79.8186, 127.0",1897,,,,115,
p5d.s__2440,p5d,s__2440,sofa,SUNCG,n04256520,sofa.n.01,0,,,6900,5852,2,2,"-1.09, 0.0, -0.455","1.09, 0.76, 0.455","-109.0, 0.0, -45.5","109.0, 76.0, 45.5","218.0, 76.0, 91.0",1898,,,,114,
p5d.s__2441,p5d,s__2441,sofa,SUNCG,n04256520,sofa.n.01,0,,,7512,5146,2,2,"-1.015, 0.0, -0.535","1.015, 0.7791, 0.535","-101.5, 0.0, -53.500004","101.5, 77.91, 53.500004","203.0, 77.91, 107.00001",1899,,,,116,
p5d.s__2442,p5d,s__2442,chair,SUNCG,n03001627,chair.n.01,0,,,2452,1883,2,2,"-0.680023, 5.9604645E-8, -0.5400001","0.680023, 0.972099, 0.540069","-68.002304, 7.6293945E-6, -54.006897","68.002304, 97.2099, 54.0","136.00461, 97.20989, 108.0069",1900,,,,,
p5d.s__2443,p5d,s__2443,chair,SUNCG,n03001627,chair.n.01,0,,,1296,960,2,2,"-0.40000004, 0.0, -0.365008","0.400001, 0.744222, 0.365","-40.0001, 0.0, -36.5","40.0, 74.422195, 36.5008","80.0001, 74.422195, 73.0008",1901,,,,,
p5d.s__2444,p5d,s__2444,gym_equipment,SUNCG,n04285146,sports_equipment.n.01,0,,,9666,7224,6,6,"-0.8, 0.0, -0.435","0.8, 2.27, 0.435","-80.0, 0.0, -43.5","80.0, 227.0, 43.5","160.0, 227.0, 87.0",1902,,,,,
p5d.s__2445,p5d,s__2445,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2292,2388,2,2,"-0.4, 0.0, -0.22","0.4, 2.242, 0.22","-40.0, 0.0, -22.0","40.0, 224.20001, 22.0","80.0, 224.20001, 44.0",1903,,,,96,
p5d.s__2446,p5d,s__2446,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2722,3046,2,2,"-0.2, 0.0, -0.22","0.2, 2.242, 0.22","-20.0, 0.0, -22.0","20.0, 224.20001, 22.0","40.0, 224.20001, 44.0",1904,,,,96,
p5d.s__2447,p5d,s__2447,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2652,2762,2,2,"-0.40000004, 0.0, -2.04953","0.76654, 2.43403, 0.22000003","-76.654, 0.0, -22.0","40.0, 243.403, 204.953","116.654, 243.403, 226.953",1905,,,,96,
p5d.s__2448,p5d,s__2448,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,1340,1392,2,2,"-0.2, 0.0, -0.22","0.2, 2.242, 0.218714","-20.0, 0.0, -21.871399","20.0, 224.20001, 22.0","40.0, 224.20001, 43.8714",1906,,,,96,
p5d.s__2449,p5d,s__2449,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2412,2504,2,2,"-0.4, 0.0, -0.22","0.4, 2.242, 0.218714","-40.0, 0.0, -21.871399","40.0, 224.20001, 22.0","80.0, 224.20001, 43.8714",1907,,,,96,
p5d.s__2450,p5d,s__2450,stand,SUNCG,n04301000,stand.n.04,0,,,2172,2272,2,2,"-0.325, 0.0, -0.22","0.325, 0.796, 0.22","-32.5, 0.0, -22.0","32.5, 79.6, 22.0","65.0, 79.6, 44.0",1908,,,,96,
p5d.s__2451,p5d,s__2451,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,196,,,1026,1004,2,2,"-0.65, 0.0, -0.17","0.65, 0.36, 0.17","-65.0, 0.0, -17.0","65.0, 36.0, 17.0","130.0, 36.0, 34.0",1909,,,,96,
p5d.s__2452,p5d,s__2452,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,1750,1788,2,2,"-0.65, 0.0, -0.22","0.65, 0.442, 0.22","-65.0, 0.0, -22.0","65.0, 44.2, 22.0","130.0, 44.2, 44.0",1910,,,,96,
p5d.s__2453,p5d,s__2453,shelving,SUNCG,n04190052,shelf.n.01,0,,,1254,1236,1,1,"-0.15, 0.0, -0.21","0.15, 2.242, 0.21","-15.000001, 0.0, -21.0","15.000001, 224.20001, 21.0","30.000002, 224.20001, 42.0",1911,,,,96,
p5d.s__2617,p5d,s__2617,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2292,2316,3,3,"-0.4, 0.0, -0.22","0.4, 2.242, 0.22","-40.0, 0.0, -22.0","40.0, 224.20001, 22.0","80.0, 224.20001, 44.0",1912,,,,96,
p5d.s__2619,p5d,s__2619,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2830,3142,4,4,"-0.2, 0.0, -0.22","0.2, 2.242, 0.22","-20.0, 0.0, -22.0","20.0, 224.20001, 22.0","40.0, 224.20001, 44.0",1913,,,,96,
p5d.s__2620,p5d,s__2620,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2928,2956,3,3,"-0.4, 0.0, -0.22","0.4, 2.242, 0.22","-40.0, 0.0, -22.0","40.0, 224.20001, 22.0","80.0, 224.20001, 44.0",1914,,,,96,
p5d.s__2622,p5d,s__2622,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2730,2676,3,3,"-0.4, 0.0, -0.22","0.4, 2.242, 0.218714","-40.0, 0.0, -21.871399","40.0, 224.20001, 22.0","80.0, 224.20001, 43.8714",1915,,,,96,
p5d.s__2623,p5d,s__2623,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2664,2608,3,3,"-0.4, 0.0, -0.22","0.4, 2.242, 0.218714","-40.0, 0.0, -21.871399","40.0, 224.20001, 22.0","80.0, 224.20001, 43.8714",1916,,,,96,
p5d.s__361,p5d,s__361,sofa,SUNCG,n04256520,sofa.n.01,0,,,16316,9860,2,2,"-1.33, -5.9604645E-8, -1.19","1.33, 0.958495, 1.19","-133.0, 0.0, -119.00001","133.0, 95.8495, 119.00001","266.0, 95.8495, 238.00002",1917,,,,,
p5d.s__362,p5d,s__362,sofa,SUNCG,n04256520,sofa.n.01,0,,,7702,6124,2,2,"-1.375, -4.172325E-7, -1.48","1.3750901, 0.782068, 1.48","-137.509, -3.8146973E-5, -148.0","137.5, 78.2068, 148.0","275.009, 78.20684, 296.0",1918,,,,,
p5d.s__363,p5d,s__363,sofa,SUNCG,n04256520,sofa.n.01,0,,,19074,12157,2,2,"-1.5492399, -5.9604645E-8, -1.06919","1.55076, 0.941449, 1.0708199","-155.076, -7.6293945E-6, -107.082","154.924, 94.1449, 106.91901","310.0, 94.144905, 214.001",1919,,,,,
p5d.s__364,p5d,s__364,sofa,SUNCG,n04256520,sofa.n.01,0,,,11746,6662,2,2,"-1.45, -6.3180923E-6, -1.05","1.45, 1.01249, 1.0499198","-145.0, -6.3323975E-4, -104.99199","145.0, 101.249, 104.999985","290.0, 101.24963, 209.99197",1920,,,,,
p5d.s__365,p5d,s__365,sofa,SUNCG,n04256520,sofa.n.01,0,,,14116,8555,4,4,"-2.52, -1.1920929E-7, -1.6299999","2.52, 1.15423, 1.6299999","-252.0, -1.5258789E-5, -163.0","252.0, 115.423, 163.0","504.0, 115.42301, 326.0",1921,,,,,
p5d.s__366,p5d,s__366,sofa_and_table,SUNCG,n04256520,sofa.n.01,0,,,21434,13054,2,2,"-1.875, 0.0, -1.445","1.875, 1.04491, 1.445","-187.5, -7.6293945E-6, -144.5","187.5, 104.491, 144.5","375.0, 104.491005, 289.0",1922,,,,,
p5d.s__367,p5d,s__367,sofa,SUNCG,n04256520,sofa.n.01,0,,,13776,8535,3,3,"-1.6, -5.9604645E-8, -1.10008","1.5998, 0.95513, 1.0999699","-159.97998, -7.6293945E-6, -109.997","160.0, 95.513, 110.008","319.97998, 95.51301, 220.005",1923,,,,,
p5d.s__368,p5d,s__368,sofa_and_table,SUNCG,n04256520,sofa.n.01,0,,,9274,6677,2,2,"-1.4352899, 9.210706E-4, -1.29007","1.43471, 0.840535, 1.28949","-143.47101, 0.09210968, -128.949","143.52899, 84.0535, 129.00699","287.0, 83.96139, 257.956",1924,,,,,
p5d.s__369,p5d,s__369,sofa,SUNCG,n04256520,sofa.n.01,0,,,18226,11086,2,2,"-1.64006, 1.41859055E-5, -1.19682","1.64025, 1.04719, 1.1949701","-164.025, 0.0014190674, -119.496994","164.00598, 104.718994, 119.68199","328.03098, 104.717575, 239.17899",1925,,,,,
p5d.s__370,p5d,s__370,sofa,SUNCG,n04256520,sofa.n.01,0,,,11052,6791,2,2,"-1.46249, 0.0, -1.0652201","1.46725, 1.03224, 1.06479","-146.725, -7.6293945E-6, -106.479004","146.249, 103.22401, 106.522","292.974, 103.224014, 213.001",1926,,,,,
p5d.s__371,p5d,s__371,sofa,SUNCG,n04256520,sofa.n.01,0,,,24384,14232,2,2,"-1.15002, 1.5974045E-4, -1.6","1.15, 0.84783, 1.60001","-115.0, 0.015975952, -160.001","115.002, 84.783, 160.0","230.002, 84.76702, 320.001",1927,,,,,
p5d.s__372,p5d,s__372,sofa,SUNCG,n04256520,sofa.n.01,0,,,11434,6656,2,2,"-1.255, -5.9604645E-8, -0.91","1.26149, 0.95834, 0.91","-126.149, 0.0, -91.0","125.5, 95.834, 91.0","251.649, 95.834, 182.0",1928,,,,,
p5d.s__373,p5d,s__373,sofa,SUNCG,n04256520,sofa.n.01,0,,,19964,12762,3,3,"-1.9999001, -5.9604645E-8, -1.50081","2.00011, 0.960069, 1.49919","-200.01099, -7.6293945E-6, -149.91899","199.98999, 96.0069, 150.08101","400.00098, 96.006905, 300.0",1929,,,,,
p5d.s__374,p5d,s__374,sofa,SUNCG,n04256520,sofa.n.01,0,,,18846,11276,3,3,"-2.3200002, 5.9604645E-8, -1.4645898","2.3200002, 0.860189, 1.46503","-232.0, 7.6293945E-6, -146.50296","232.0, 86.018906, 146.45901","464.0, 86.0189, 292.96198",1930,,,,,
p5d.s__375,p5d,s__375,sofa,SUNCG,n04256520,sofa.n.01,0,,,14418,8085,2,2,"-1.9, -5.9604645E-8, -0.919297","1.9, 0.766422, 0.920701","-190.0, 0.0, -92.0701","190.0, 76.6422, 91.92969","380.0, 76.6422, 183.99979",1931,,,,,
p5d.s__376,p5d,s__376,sofa,SUNCG,n04256520,sofa.n.01,0,,,20322,12738,3,3,"-2.395, -1.1920929E-7, -1.48616","2.395, 1.1528, 1.4842999","-239.5, -1.5258789E-5, -148.43002","239.5, 115.28, 148.616","479.0, 115.280014, 297.04602",1932,,,,,
p5d.s__377,p5d,s__377,sofa,SUNCG,n04256520,sofa.n.01,0,,,33156,18100,2,2,"-2.24999, -5.9604645E-8, -1.01116","2.25, 0.69, 1.00884","-225.0, -7.6293945E-6, -100.883995","224.999, 69.0, 101.116005","449.999, 69.00001, 202.0",1933,,,,,
p5d.s__378,p5d,s__378,sofa,SUNCG,n04256520,sofa.n.01,0,,,9156,5935,2,2,"-1.245, -5.9604645E-8, -1.25","1.245, 0.987896, 1.25","-124.5, -7.6293945E-6, -125.0","124.5, 98.789604, 125.0","249.0, 98.78961, 250.0",1934,,,,,
p5d.s__379,p5d,s__379,sofa,SUNCG,n04256520,sofa.n.01,0,,,20960,12584,3,3,"-1.3453, 0.0, -0.990024","1.3447001, 1.01441, 0.990008","-134.47, -7.6293945E-6, -99.00081","134.53, 101.441, 99.002396","269.0, 101.44101, 198.0032",1935,,,,,
p5d.s__380,p5d,s__380,sofa,SUNCG,n04256520,sofa.n.01,0,,,22223,14614,3,3,"-1.725, 0.0, -1.33003","1.725, 1.09051, 1.3299999","-172.5, -7.6293945E-6, -133.0","172.5, 109.051, 133.00299","345.0, 109.05101, 266.003",1936,,,,,
p5d.s__382,p5d,s__382,sofa,SUNCG,n04256520,sofa.n.01,0,,,5800,3444,3,3,"-1.165, 0.0, -0.560356","1.165, 1.09863, 0.559644","-116.5, 0.0, -55.964397","116.5, 109.86299, 56.035603","233.0, 109.86299, 112.0",1937,,,,,
p5d.s__383,p5d,s__383,sofa,SUNCG,n04256520,sofa.n.01,0,,,21215,13546,2,2,"-1.64499, -1.1920929E-7, -2.00004","1.64487, 0.709676, 1.9997301","-164.487, -7.6293945E-6, -199.97299","164.499, 70.967606, 200.004","328.986, 70.96761, 399.977",1938,,,,,
p5d.s__384,p5d,s__384,sofa,SUNCG,n04256520,sofa.n.01,0,,,10802,6840,3,3,"-1.42, -5.9604645E-8, -1.215","1.42, 0.909971, 1.215","-142.0, 0.0, -121.5","142.0, 90.9971, 121.5","284.0, 90.9971, 243.0",1939,,,,,
p5d.s__385,p5d,s__385,sofa,SUNCG,n04256520,sofa.n.01,0,,,5752,3736,2,2,"-1.14, 0.0, -0.475","1.14, 0.829629, 0.475","-114.0, 0.0, -47.5","114.0, 82.9629, 47.5","228.0, 82.9629, 95.0",1940,,,,,
p5d.s__386,p5d,s__386,sofa,SUNCG,n04256520,sofa.n.01,0,,,5680,3576,2,2,"-1.105, -5.9604645E-8, -0.514677","1.105, 0.850136, 0.515323","-110.5, -7.6293945E-6, -51.532303","110.5, 85.013596, 51.467697","221.0, 85.0136, 103.0",1941,,,,,
p5d.s__387,p5d,s__387,desk,SUNCG,n03179701,desk.n.01,0,,,2524,1404,3,3,"-0.400032, 0.0, -0.299954","0.400032, 0.75, 0.299954","-40.0032, 0.0, -29.9954","40.0032, 75.0, 29.9954","80.0064, 75.0, 59.9908",1942,,,,,
p5d.s__388,p5d,s__388,"desk,desk_with_shelves",SUNCG,n03179701,desk.n.01,0,,,1620,1140,1,1,"-0.774956, 0.0, -0.24999999","0.77499604, 1.48, 0.25000596","-77.499596, 0.0, -25.000599","77.4956, 148.0, 25.0","154.9952, 148.0, 50.0006",1943,,,,,
p5d.s__389,p5d,s__389,dresser,SUNCG,n03015254,chest_of_drawers.n.01,0,,,5076,3351,2,2,"-0.455, 0.0, -0.230812","0.455, 1.07, 0.229959","-45.5, 0.0, -22.995903","45.5, 107.00001, 23.0812","91.0, 107.00001, 46.077103",1944,,,,,
p5d.s__390,p5d,s__390,desk,SUNCG,n03179701,desk.n.01,0,,,3276,2115,2,2,"-0.395, 1.8620491E-4, -0.25","0.395, 0.73985, 0.25","-39.5, 0.018623352, -25.0","39.5, 73.985, 25.0","79.0, 73.96638, 50.0",1945,,,,,
p5d.s__391,p5d,s__391,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,2732,1412,2,2,"-0.42, 2.3841858E-7, -0.24999999","0.42, 1.85986, 0.25004196","-42.0, 1.5258789E-5, -25.0042","42.0, 185.986, 25.0","84.0, 185.98598, 50.0042",1946,,,,182,
p5d.s__392,p5d,s__392,"desk,desk_with_shelves",SUNCG,n03179701,desk.n.01,0,,,2356,1898,3,3,"-0.525, 0.0, -0.25","0.525002, 1.39999, 0.25","-52.5002, 0.0, -25.0","52.5, 139.999, 25.0","105.0002, 139.999, 50.0",1947,,,,,
p5d.s__393,p5d,s__393,shelving,SUNCG,n04190052,shelf.n.01,0,,,2268,1198,1,1,"-0.38497, 0.0, -0.170267","0.38497, 0.99, 0.169733","-38.497, 0.0, -16.9733","38.497, 99.0, 17.0267","76.994, 99.0, 34.0",1948,,,,182,
p5d.s__394,p5d,s__394,"chair,armchair,sofa_chair",SUNCG,n03262932,easy_chair.n.01,0,,,3258,2015,2,2,"-0.427559, -1.4209747E-4, -0.39","0.427559, 0.899725, 0.38992596","-42.755898, -0.014205933, -38.9926","42.755898, 89.9725, 39.0","85.511795, 89.98671, 77.9926",1949,,,,,
p5d.s__395,p5d,s__395,"chair,armchair,sofa_chair",SUNCG,n03262932,easy_chair.n.01,0,,,4604,2891,1,1,"-0.52, 0.0, -0.466724","0.52, 0.886499, 0.466724","-52.0, 0.0, -46.6724","52.0, 88.6499, 46.6724","104.0, 88.6499, 93.3448",1950,,,,,
p5d.s__396,p5d,s__396,shelving,SUNCG,n04190052,shelf.n.01,0,,,3686,2389,1,1,"-0.519986, 0.0, -0.140043","0.519993, 1.06, 0.140043","-51.9993, 0.0, -14.0043","51.998596, 105.99999, 14.0043","103.997894, 105.99999, 28.0086",1951,,,,,
p5d.s__397,p5d,s__397,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,4252,2168,1,1,"-0.375, 0.0, -0.24","0.375, 1.74003, 0.24","-37.5, 0.0, -24.0","37.5, 174.003, 24.0","75.0, 174.003, 48.0",1952,,,,93,
p5d.s__398,p5d,s__398,shelving,SUNCG,n04190052,shelf.n.01,0,,,3364,1794,1,1,"-0.375, 0.0, -0.205","0.375, 1.61, 0.205007","-37.5, 0.0, -20.500702","37.5, 161.0, 20.5","75.0, 161.0, 41.0007",1953,,,,93,
p5d.s__399,p5d,s__399,"chair,armchair,sofa_chair",SUNCG,n03262932,easy_chair.n.01,0,,,4862,3046,2,2,"-0.41, 0.0, -0.48000002","0.41, 1.03979, 0.479784","-41.0, 0.0, -47.9784","41.0, 103.979004, 48.0","82.0, 103.979004, 95.9784",1954,,,,,
p5d.s__400,p5d,s__400,"bed,single_bed",SUNCG,n04222210,single_bed.n.01,0,"0,1,0","-1,0,0",3108,2082,3,3,"-1.045, 0.0, -0.495002","1.045, 1.16, 0.495001","-49.5001, 0.0, -104.49999","49.5002, 116.0, 104.49999","99.0003, 116.0, 208.99998",1955,,,,,
p5d.s__401,p5d,s__401,"bed,single_bed",SUNCG,n04222210,single_bed.n.01,0,,,3804,2014,3,3,"-0.445074, 0.0, -0.869849","0.445074, 0.69995, 0.869849","-44.5074, 0.0, -86.9849","44.5074, 69.994995, 86.9849","89.0148, 69.994995, 173.9698",1956,,,,182,
p5d.s__402,p5d,s__402,sink,SUNCG,n04223580,sink.n.01,0,,,3968,2744,5,4,"-0.515, 0.0, -0.26016","0.515, 1.075, 0.26016","-51.5, 0.0, -26.016","51.5, 107.50001, 26.016","103.0, 107.50001, 52.032",1957,,,,,
p5d.s__403,p5d,s__403,"bed,single_bed",SUNCG,n04222210,single_bed.n.01,0,,,3700,2378,2,2,"-0.375002, -5.9604645E-8, -0.839996","0.375002, 0.79997, 0.839988","-37.5002, 0.0, -83.9988","37.5002, 79.996994, 83.999596","75.0004, 79.996994, 167.9984",1958,,,,95,
p5d.s__404,p5d,s__404,"bed,daybed",SUNCG,n03165096,daybed.n.01,0,"0,1,0","1,0,0",2096,1706,2,2,"-0.380001, -5.9604645E-8, -0.824999","0.380001, 0.57, 0.824999","-38.0001, -3.8146973E-6, -82.4999","38.0001, 57.0, 82.4999","76.0002, 57.000004, 164.9998",1959,,,,94,
p5d.s__405,p5d,s__405,sink,SUNCG,n04223580,sink.n.01,32,,,3518,1953,3,3,"-0.505, 0.0, -0.25","0.505, 0.896839, 0.25","-50.5, 0.0, -25.0","50.5, 89.6839, 25.0","101.0, 89.6839, 50.0",1960,,,,,
p5d.s__406,p5d,s__406,"bed,single_bed",SUNCG,n04222210,single_bed.n.01,0,"0,1,0","1,0,0",2012,1332,3,3,"-0.384989, -5.9604645E-8, -0.824998","0.384989, 0.56, 0.824993","-82.4998, -3.8146973E-6, -38.498898","82.4993, 56.0, 38.498898","164.9991, 56.000004, 76.997795",1961,,,,94,
p5d.s__407,p5d,s__407,"bed,baby_bed",SUNCG,n02766320,baby_bed.n.01,0,,,3216,2498,2,2,"-0.33, 0.0, -0.63","0.33, 0.88, 0.62999904","-33.0, 0.0, -62.999893","33.0, 88.0, 63.0","66.0, 88.0, 125.99989",1962,,,,95,
p5d.s__408,p5d,s__408,"bed,baby_bed",SUNCG,n02766320,baby_bed.n.01,0,,,3144,2550,2,2,"-0.329999, 0.0, -0.619994","0.329999, 0.799851, 0.619994","-32.9999, 0.0, -61.999397","32.9999, 79.9851, 61.999397","65.9998, 79.9851, 123.998795",1963,,,,94,
p5d.s__409,p5d,s__409,sink,SUNCG,n04223580,sink.n.01,0,,,7260,5947,3,3,"-0.410033, 0.0, -0.205","0.410033, 1.17, 0.205","-41.0033, 0.0, -20.5","41.0033, 116.99999, 20.5","82.0066, 116.99999, 41.0",1964,,,,,
p5d.s__410,p5d,s__410,sink,SUNCG,n04223580,sink.n.01,0,,,6073,3413,4,4,"-0.285, 0.0, -0.219982","0.285, 0.942881, 0.220501","-28.5, 0.0, -22.050098","28.5, 94.2881, 21.9982","57.0, 94.2881, 44.048298",1965,,,,92,
p5d.s__411,p5d,s__411,shelving,SUNCG,n04190052,shelf.n.01,0,,,3646,2125,2,2,"-0.21, 0.0, -0.2","0.21, 1.76, 0.2","-21.0, 0.0, -20.0","21.0, 176.0, 20.0","42.0, 176.0, 40.0",1966,,,,92,
p5d.s__412,p5d,s__412,shelving,SUNCG,n04190052,shelf.n.01,0,,,2882,1661,2,2,"-0.21, 0.0, -0.2","0.21, 1.03, 0.2","-21.0, 0.0, -20.0","21.0, 103.0, 20.0","42.0, 103.0, 40.0",1967,,,,92,
p5d.s__413,p5d,s__413,shelving,SUNCG,n04190052,shelf.n.01,0,,,2612,1619,2,2,"-0.185, 0.0, -0.185","0.185, 1.76, 0.185","-18.5, 0.0, -18.5","18.5, 176.0, 18.5","37.0, 176.0, 37.0",1968,,,,92,
p5d.s__414,p5d,s__414,shelving,SUNCG,n04190052,shelf.n.01,120,,,2777,1625,2,2,"-0.2, 0.0, -0.11","0.2, 0.687, 0.11","-20.0, 0.0, -11.0","20.0, 68.7, 11.0","40.0, 68.7, 22.0",1969,,,,92,
p5d.s__415,p5d,s__415,shelving,SUNCG,n04190052,shelf.n.01,0,,,7600,5208,1,1,"-0.185, 0.0, -0.185","0.185, 1.4, 0.185","-18.5, 0.0, -18.5","18.5, 140.0, 18.5","37.0, 140.0, 37.0",1970,,,,,
p5d.s__416,p5d,s__416,"bed,double_bed",SUNCG,n03225988,double_bed.n.01,0,,,4364,2910,2,2,"-0.87, 0.0, -1.055","0.87, 1.22, 1.055","-87.0, -7.6293945E-6, -105.49999","87.0, 122.0, 105.49999","174.0, 122.00001, 210.99998",1971,,,,,
p5d.s__417,p5d,s__417,"bed,double_bed",SUNCG,n03225988,double_bed.n.01,0,,,2364,1456,3,3,"-0.915, -5.9604645E-8, -1.08499","0.915, 0.85938, 1.085","-91.5, -7.6293945E-6, -108.5","91.5, 85.938, 108.49899","183.0, 85.93801, 216.999",1972,,,,,
p5d.s__418,p5d,s__418,"bed,double_bed",SUNCG,n03225988,double_bed.n.01,0,,,9539,5593,2,2,"-0.904999, 0.0, -1.05001","0.904999, 1.19, 1.05003","-90.4999, -7.6293945E-6, -105.003","90.4999, 119.00001, 105.001","180.9998, 119.000015, 210.004",1973,,,,,
p5d.s__419,p5d,s__419,"bed,double_bed",SUNCG,n03225988,double_bed.n.01,0,,,7808,4232,2,2,"-0.89, 0.0, -1.045","0.89, 1.47, 1.045","-89.0, 0.0, -104.49999","89.0, 147.0, 104.49999","178.0, 147.0, 208.99998",1974,,,,,
p5d.s__420,p5d,s__420,"bed,daybed",SUNCG,n03165096,daybed.n.01,0,,,4858,5765,3,3,"-1.055, 0.0, -0.44625","1.055, 0.86, 0.44625","-105.49999, 0.0, -44.625","105.49999, 86.0, 44.625","210.99998, 86.0, 89.25",1975,,,,,
p5d.s__421,p5d,s__421,chair,SUNCG,n03001627,chair.n.01,0,,,1360,751,2,2,"-0.255, -1.7523766E-5, -0.237324","0.255, 0.979869, 0.242675","-25.5, -0.0017547607, -24.267502","25.5, 97.9869, 23.732399","51.0, 97.988655, 47.9999",1976,,,,,
p5d.s__422,p5d,s__422,"bed,bunker_bed",SUNCG,n02818832,bed.n.01,0,,,4940,3481,3,3,"-1.03, 0.0, -0.485","1.03, 1.57, 0.485","-103.0, 0.0, -48.5","103.0, 157.0, 48.5","206.0, 157.0, 97.0",1977,,,,,
p5d.s__423,p5d,s__423,"chair,stool",SUNCG,n04326896,stool.n.01,0,,,1778,909,2,2,"-0.185, 0.0, -0.25","0.185, 0.63, 0.25","-18.5, 0.0, -25.0","18.5, 63.0, 25.0","37.0, 63.0, 50.0",1978,,,,,
p5d.s__424,p5d,s__424,"chair,straight_chair",SUNCG,n04331277,straight_chair.n.01,0,,,1564,1136,1,1,"-0.2, 0.0, -0.227799","0.2, 0.911516, 0.22220099","-20.0, 0.0, -22.2201","20.0, 91.1516, 22.7799","40.0, 91.1516, 45.0",1979,,,,,
p5d.s__425,p5d,s__425,"chair,stool",SUNCG,n04326896,stool.n.01,0,,,1120,580,2,2,"-0.24, 0.0, -0.24","0.24, 0.740218, 0.24","-24.0, 0.0, -24.0","24.0, 74.0218, 24.0","48.0, 74.0218, 48.0",1980,,,,,
